transaction_id,customer_id,store_id,product_id,transaction_date,channel,quantity,discount_pct,year_month
T0030951,C00006,S046,P0046,2025-08-02,InStore,1,0.0,2025-08
T0021393,C00103,S049,P0038,2025-08-02,Online,1,0.0,2025-08
T0009138,C00216,S010,P0180,2025-08-02,InStore,1,0.0,2025-08
T0014864,C00064,S027,P0161,2025-08-02,InStore,1,0.0,2025-08
T0048131,C00244,S016,P0124,2025-08-02,Online,4,0.05,2025-08
T0030968,C00174,S037,P0199,2025-08-02,Mobile,1,0.05,2025-08
T0023135,C00127,S032,P0004,2025-08-02,InStore,1,0.0,2025-08
T0048254,C00225,S048,P0240,2025-08-02,InStore,1,0.0,2025-08
T0044482,C00220,S041,P0136,2025-08-02,Online,1,0.1,2025-08
T0047076,C00152,S049,P0059,2025-08-02,Online,1,0.0,2025-08
T0020053,C00048,S040,P0024,2025-08-02,InStore,2,0.05,2025-08
T0021344,C00166,S024,P0007,2025-08-02,InStore,1,0.0,2025-08
T0013275,C00169,S008,P0134,2025-08-02,InStore,5,0.0,2025-08
T0037699,C00030,S039,P0049,2025-08-02,InStore,2,0.0,2025-08
T0001749,C00026,S043,P0006,2025-08-02,Online,1,0.15,2025-08
T0040649,C00011,S041,P0098,2025-08-02,Mobile,2,0.0,2025-08
T0027435,C00107,S026,P0203,2025-08-02,InStore,1,0.15,2025-08
T0000522,C00147,S017,P0239,2025-08-02,Online,1,0.15,2025-08
T0002325,C00085,S011,P0020,2025-08-02,InStore,1,0.0,2025-08
T0042235,C00065,S010,P0140,2025-08-02,InStore,1,0.0,2025-08
T0032299,C00193,S024,P0112,2025-08-02,Online,1,0.0,2025-08
T0015756,C00029,S042,P0063,2025-08-02,InStore,2,0.0,2025-08
T0007711,C00142,S043,P0041,2025-08-02,Online,1,0.0,2025-08
T0009961,C00213,S015,P0207,2025-08-02,InStore,1,0.0,2025-08
T0011273,C00169,S021,P0206,2025-08-02,InStore,1,0.0,2025-08
T0023175,C00172,S032,P0228,2025-08-02,InStore,1,0.05,2025-08
T0016682,C00204,S040,P0093,2025-08-02,InStore,1,0.0,2025-08
T0001139,C00085,S038,P0024,2025-08-02,Online,1,0.0,2025-08
T0045558,C00077,S008,P0063,2025-08-02,InStore,1,0.0,2025-08
T0031508,C00186,S044,P0190,2025-08-02,InStore,1,0.0,2025-08
T0000742,C00185,S027,P0167,2025-08-02,Mobile,2,0.0,2025-08
T0021009,C00049,S005,P0199,2025-08-02,InStore,1,0.0,2025-08
T0031499,C00172,S033,P0055,2025-08-02,Online,2,0.0,2025-08
T0008889,C00161,S030,P0183,2025-08-02,Online,2,0.05,2025-08
T0014618,C00003,S027,P0078,2025-08-02,InStore,1,0.0,2025-08
T0033553,C00211,S027,P0182,2025-08-02,InStore,1,0.0,2025-08
T0033771,C00131,S021,P0209,2025-08-02,InStore,1,0.0,2025-08
T0041954,C00084,S023,P0233,2025-08-02,InStore,2,0.0,2025-08
T0014614,C00179,S033,P0120,2025-08-02,Mobile,1,0.0,2025-08
T0020703,C00232,S042,P0107,2025-08-02,InStore,3,0.0,2025-08
T0010507,C00174,S048,P0032,2025-08-02,InStore,2,0.0,2025-08
T0037569,C00107,S032,P0129,2025-08-02,Mobile,1,0.05,2025-08
T0027952,C00105,S011,P0235,2025-08-02,Mobile,2,0.0,2025-08
T0012527,C00069,S030,P0099,2025-08-02,Online,1,0.2,2025-08
T0045385,C00115,S016,P0116,2025-08-02,Online,1,0.0,2025-08
T0045010,C00036,S038,P0017,2025-08-02,Online,1,0.0,2025-08
T0027357,C00186,S023,P0025,2025-08-02,InStore,3,0.0,2025-08
T0001430,C00236,S048,P0117,2025-08-02,InStore,1,0.0,2025-08
T0013721,C00050,S021,P0015,2025-08-02,InStore,1,0.0,2025-08
T0023487,C00243,S027,P0099,2025-08-02,InStore,1,0.2,2025-08
T0015450,C00058,S025,P0153,2025-08-02,InStore,1,0.1,2025-08
T0037566,C00044,S043,P0092,2025-08-02,Mobile,1,0.0,2025-08
T0009714,C00111,S024,P0159,2025-08-02,InStore,2,0.0,2025-08
T0037547,C00243,S024,P0219,2025-08-02,InStore,1,0.0,2025-08
T0008802,C00244,S013,P0083,2025-08-02,InStore,2,0.0,2025-08
T0000790,C00034,S048,P0240,2025-08-02,Mobile,1,0.0,2025-08
T0003390,C00175,S005,P0149,2025-08-02,Online,1,0.05,2025-08
T0047473,C00016,S015,P0226,2025-08-02,InStore,1,0.0,2025-08
T0020856,C00167,S008,P0027,2025-08-02,Mobile,1,0.0,2025-08
T0023598,C00176,S036,P0039,2025-08-02,Online,3,0.0,2025-08
T0020816,C00125,S044,P0008,2025-08-02,InStore,1,0.0,2025-08
T0009844,C00143,S044,P0110,2025-08-02,InStore,1,0.15,2025-08
T0005055,C00108,S030,P0194,2025-08-02,Mobile,1,0.0,2025-08
T0012912,C00097,S039,P0062,2025-08-02,InStore,1,0.0,2025-08
T0015737,C00240,S010,P0202,2025-08-02,Online,1,0.0,2025-08
T0007942,C00188,S047,P0025,2025-08-02,Mobile,1,0.0,2025-08
T0045282,C00174,S018,P0184,2025-08-02,InStore,2,0.0,2025-08
T0010943,C00226,S022,P0175,2025-08-02,Online,1,0.1,2025-08
T0017061,C00013,S001,P0071,2025-08-02,Mobile,1,0.0,2025-08
T0002134,C00101,S028,P0134,2025-08-02,Mobile,4,0.0,2025-08
T0003828,C00161,S013,P0247,2025-08-02,InStore,1,0.0,2025-08
T0047438,C00115,S011,P0077,2025-08-02,InStore,1,0.0,2025-08
T0005643,C00176,S003,P0214,2025-08-02,Online,1,0.0,2025-08
T0026481,C00171,S003,P0007,2025-08-02,InStore,1,0.0,2025-08
T0047560,C00225,S010,P0207,2025-08-02,InStore,2,0.0,2025-08
T0031756,C00201,S028,P0020,2025-08-02,Online,2,0.0,2025-08
T0003809,C00174,S045,P0063,2025-08-02,InStore,1,0.0,2025-08
T0017076,C00179,S014,P0098,2025-08-02,Mobile,2,0.0,2025-08
T0023970,C00232,S023,P0221,2025-08-02,InStore,1,0.0,2025-08
T0013966,C00179,S046,P0222,2025-08-02,Mobile,1,0.0,2025-08
T0015395,C00189,S009,P0170,2025-08-02,InStore,1,0.0,2025-08
T0024198,C00219,S003,P0089,2025-08-02,InStore,2,0.0,2025-08
T0044787,C00225,S045,P0028,2025-08-02,Mobile,3,0.0,2025-08
T0002501,C00075,S010,P0148,2025-08-02,InStore,1,0.0,2025-08
T0027332,C00025,S050,P0190,2025-08-02,Mobile,2,0.0,2025-08
T0031171,C00163,S012,P0243,2025-08-02,Online,2,0.0,2025-08
T0009695,C00082,S036,P0059,2025-08-02,InStore,2,0.0,2025-08
T0017000,C00063,S007,P0032,2025-08-02,InStore,2,0.0,2025-08
T0021214,C00076,S010,P0237,2025-08-02,InStore,3,0.0,2025-08
T0019616,C00115,S016,P0020,2025-08-02,Mobile,1,0.0,2025-08
T0017838,C00246,S035,P0185,2025-08-02,Online,1,0.0,2025-08
T0035735,C00025,S002,P0038,2025-08-02,InStore,1,0.0,2025-08
T0006188,C00176,S036,P0044,2025-08-02,Online,1,0.0,2025-08
T0026281,C00074,S048,P0043,2025-08-02,InStore,1,0.0,2025-08
T0028025,C00239,S021,P0042,2025-08-02,InStore,2,0.0,2025-08
T0037672,C00057,S024,P0220,2025-08-02,InStore,1,0.0,2025-08
T0016668,C00044,S010,P0197,2025-08-02,InStore,1,0.0,2025-08
T0041894,C00181,S035,P0062,2025-08-02,InStore,1,0.0,2025-08
T0017543,C00132,S028,P0016,2025-08-02,Online,1,0.1,2025-08
T0016669,C00187,S019,P0117,2025-08-02,Mobile,2,0.05,2025-08
T0017130,C00034,S048,P0134,2025-08-02,InStore,2,0.0,2025-08
T0001646,C00104,S027,P0144,2025-08-02,Mobile,2,0.05,2025-08
T0023292,C00237,S035,P0217,2025-08-02,Mobile,1,0.0,2025-08
T0040830,C00183,S022,P0032,2025-08-02,Online,1,0.0,2025-08
T0001386,C00089,S006,P0205,2025-08-02,InStore,1,0.0,2025-08
T0043171,C00177,S035,P0057,2025-08-02,InStore,1,0.1,2025-08
T0007837,C00033,S040,P0041,2025-08-02,Online,2,0.1,2025-08
T0033831,C00216,S025,P0090,2025-08-02,InStore,2,0.0,2025-08
T0038726,C00210,S041,P0076,2025-08-02,Online,1,0.0,2025-08
T0016543,C00095,S035,P0082,2025-08-02,InStore,1,0.0,2025-08
T0045432,C00213,S048,P0126,2025-08-02,Online,1,0.0,2025-08
T0041147,C00239,S047,P0066,2025-08-02,InStore,3,0.0,2025-08
T0005706,C00054,S018,P0119,2025-08-02,Online,1,0.0,2025-08
T0003318,C00182,S048,P0153,2025-08-02,InStore,1,0.0,2025-08
T0027814,C00082,S016,P0217,2025-08-02,Online,1,0.0,2025-08
T0001411,C00183,S001,P0096,2025-08-02,Mobile,1,0.05,2025-08
T0017419,C00223,S014,P0027,2025-08-02,InStore,1,0.0,2025-08
T0047764,C00186,S044,P0029,2025-08-02,InStore,1,0.1,2025-08
T0021117,C00223,S034,P0084,2025-08-02,InStore,1,0.0,2025-08
T0038721,C00125,S022,P0132,2025-08-02,Online,2,0.0,2025-08
T0006180,C00219,S008,P0182,2025-08-02,InStore,1,0.0,2025-08
T0026601,C00184,S021,P0117,2025-08-02,Mobile,3,0.0,2025-08
T0000119,C00202,S049,P0117,2025-08-02,Mobile,2,0.0,2025-08
T0014663,C00181,S040,P0081,2025-08-02,InStore,3,0.05,2025-08
T0041944,C00079,S041,P0088,2025-08-02,InStore,1,0.25,2025-08
T0039163,C00214,S012,P0044,2025-08-02,InStore,1,0.0,2025-08
T0033429,C00084,S040,P0170,2025-08-02,Mobile,1,0.0,2025-08
T0013018,C00135,S035,P0045,2025-08-02,InStore,2,0.0,2025-08
T0033905,C00193,S023,P0015,2025-08-02,Online,2,0.0,2025-08
T0045506,C00242,S039,P0213,2025-08-02,Online,1,0.0,2025-08
T0041891,C00176,S008,P0230,2025-08-02,InStore,1,0.0,2025-08
T0009000,C00084,S039,P0141,2025-08-02,InStore,2,0.0,2025-08
T0004839,C00138,S048,P0068,2025-08-02,Online,2,0.1,2025-08
T0016952,C00144,S017,P0219,2025-08-02,InStore,2,0.0,2025-08
T0007036,C00008,S030,P0088,2025-08-02,Online,1,0.0,2025-08
T0032625,C00032,S001,P0103,2025-08-02,InStore,1,0.0,2025-08
T0043847,C00051,S017,P0067,2025-08-02,InStore,1,0.0,2025-08
T0005961,C00146,S028,P0013,2025-08-02,Online,2,0.0,2025-08
T0018392,C00243,S037,P0170,2025-08-02,InStore,1,0.0,2025-08
T0030577,C00047,S049,P0208,2025-08-02,Online,1,0.0,2025-08
T0043809,C00093,S028,P0148,2025-08-02,Online,1,0.05,2025-08
T0004323,C00165,S013,P0075,2025-08-02,Mobile,2,0.0,2025-08
T0004108,C00106,S003,P0169,2025-08-02,InStore,1,0.0,2025-08
T0008501,C00086,S039,P0047,2025-08-02,Online,2,0.15,2025-08
T0002757,C00221,S030,P0185,2025-08-02,Mobile,1,0.05,2025-08
T0028311,C00160,S032,P0152,2025-08-02,Mobile,1,0.0,2025-08
T0037990,C00121,S044,P0029,2025-08-02,InStore,1,0.0,2025-08
T0036559,C00220,S004,P0242,2025-08-02,Online,1,0.0,2025-08
T0029000,C00056,S040,P0038,2025-08-02,Online,1,0.0,2025-08
T0048963,C00220,S043,P0099,2025-08-02,Online,1,0.0,2025-08
T0036306,C00002,S013,P0003,2025-08-02,Online,1,0.05,2025-08
T0016806,C00174,S042,P0218,2025-08-02,InStore,1,0.0,2025-08
T0022507,C00220,S032,P0061,2025-08-02,InStore,1,0.0,2025-08
T0039918,C00003,S042,P0049,2025-08-02,InStore,3,0.0,2025-08
T0016879,C00063,S009,P0054,2025-08-02,InStore,4,0.0,2025-08
T0027030,C00151,S045,P0021,2025-08-02,Online,1,0.2,2025-08
T0034811,C00185,S035,P0121,2025-08-02,InStore,1,0.0,2025-08
T0039800,C00126,S015,P0073,2025-08-02,Mobile,2,0.0,2025-08
T0007515,C00220,S026,P0181,2025-08-02,Online,1,0.0,2025-08
T0017273,C00126,S018,P0002,2025-08-02,Online,3,0.0,2025-08
T0009304,C00164,S030,P0038,2025-08-02,Online,2,0.0,2025-08
T0007508,C00126,S048,P0049,2025-08-02,Online,2,0.0,2025-08
T0006501,C00035,S025,P0096,2025-08-02,Online,3,0.0,2025-08
T0004534,C00170,S002,P0188,2025-08-02,Mobile,1,0.0,2025-08
T0022637,C00126,S010,P0213,2025-08-02,Online,1,0.0,2025-08
T0036661,C00219,S019,P0153,2025-08-02,Online,1,0.1,2025-08
T0019253,C00237,S027,P0142,2025-08-02,InStore,1,0.0,2025-08
T0022609,C00003,S040,P0135,2025-08-02,Online,1,0.0,2025-08
T0012944,C00188,S043,P0066,2025-08-02,Online,1,0.0,2025-08
T0012984,C00131,S022,P0178,2025-08-02,InStore,1,0.0,2025-08
T0046106,C00109,S016,P0228,2025-08-02,Online,3,0.0,2025-08
T0025238,C00107,S012,P0044,2025-08-02,Online,4,0.0,2025-08
T0021946,C00068,S010,P0248,2025-08-02,InStore,1,0.0,2025-08
T0004082,C00032,S007,P0065,2025-08-02,InStore,2,0.0,2025-08
T0033095,C00191,S043,P0116,2025-08-02,Online,2,0.0,2025-08
T0033238,C00234,S011,P0001,2025-08-02,Mobile,1,0.0,2025-08
T0004537,C00177,S035,P0076,2025-08-02,Mobile,1,0.0,2025-08
T0029085,C00026,S010,P0059,2025-08-02,InStore,1,0.0,2025-08
T0019186,C00250,S039,P0023,2025-08-02,InStore,2,0.0,2025-08
T0018944,C00108,S043,P0207,2025-08-02,Mobile,2,0.0,2025-08
T0002204,C00250,S027,P0062,2025-08-02,InStore,1,0.0,2025-08
T0046261,C00176,S007,P0039,2025-08-02,Online,1,0.0,2025-08
T0016817,C00128,S041,P0173,2025-08-02,Mobile,3,0.0,2025-08
T0018755,C00090,S048,P0191,2025-08-02,Mobile,1,0.0,2025-08
T0032917,C00024,S046,P0113,2025-08-02,InStore,1,0.0,2025-08
T0025524,C00214,S005,P0062,2025-08-02,InStore,1,0.0,2025-08
T0014184,C00176,S009,P0152,2025-08-02,InStore,2,0.0,2025-08
T0041638,C00210,S014,P0067,2025-08-02,InStore,1,0.0,2025-08
T0041400,C00023,S049,P0233,2025-08-02,Online,1,0.0,2025-08
T0043619,C00208,S001,P0219,2025-08-02,Online,1,0.0,2025-08
T0014188,C00199,S028,P0162,2025-08-02,Mobile,1,0.0,2025-08
T0046312,C00093,S015,P0077,2025-08-02,Online,1,0.0,2025-08
T0043638,C00178,S022,P0068,2025-08-02,InStore,1,0.0,2025-08
T0018680,C00193,S023,P0049,2025-08-02,Online,2,0.0,2025-08
T0004161,C00063,S022,P0212,2025-08-02,InStore,1,0.0,2025-08
T0016236,C00104,S013,P0073,2025-08-02,InStore,1,0.0,2025-08
T0013187,C00203,S037,P0206,2025-08-02,Mobile,1,0.0,2025-08
T0003621,C00155,S028,P0201,2025-08-02,Online,2,0.0,2025-08
T0029575,C00038,S033,P0186,2025-08-02,Mobile,1,0.0,2025-08
T0035195,C00079,S038,P0178,2025-08-02,Online,1,0.0,2025-08
T0043553,C00175,S007,P0101,2025-08-02,Mobile,2,0.0,2025-08
T0022268,C00163,S026,P0243,2025-08-02,InStore,2,0.0,2025-08
T0010341,C00139,S020,P0250,2025-08-02,InStore,5,0.3,2025-08
T0038036,C00035,S045,P0092,2025-08-02,Mobile,1,0.0,2025-08
T0022164,C00167,S019,P0160,2025-08-02,InStore,3,0.1,2025-08
T0018510,C00029,S025,P0069,2025-08-02,InStore,3,0.0,2025-08
T0034976,C00197,S023,P0085,2025-08-02,InStore,1,0.0,2025-08
T0009420,C00095,S035,P0139,2025-08-02,InStore,1,0.0,2025-08
T0049009,C00056,S037,P0239,2025-08-02,Online,2,0.05,2025-08
T0022110,C00150,S023,P0053,2025-08-02,Online,3,0.0,2025-08
T0000316,C00052,S008,P0170,2025-08-02,Mobile,1,0.0,2025-08
T0029552,C00213,S018,P0043,2025-08-02,InStore,2,0.25,2025-08
T0002015,C00157,S018,P0024,2025-08-02,InStore,1,0.15,2025-08
T0041650,C00104,S035,P0212,2025-08-02,Online,1,0.0,2025-08
T0039925,C00232,S048,P0143,2025-08-02,InStore,1,0.0,2025-08
T0016825,C00079,S031,P0015,2025-08-02,Online,1,0.0,2025-08
T0014170,C00178,S003,P0207,2025-08-02,Online,1,0.0,2025-08
T0011446,C00103,S023,P0089,2025-08-02,Online,2,0.15,2025-08
T0025403,C00169,S007,P0036,2025-08-02,Mobile,1,0.0,2025-08
T0005239,C00114,S031,P0221,2025-08-02,InStore,1,0.0,2025-08
T0017343,C00048,S040,P0136,2025-08-02,Online,1,0.1,2025-08
T0016267,C00068,S045,P0224,2025-08-02,InStore,4,0.0,2025-08
T0018464,C00215,S027,P0136,2025-08-02,Online,2,0.05,2025-08
T0041035,C00153,S040,P0005,2025-08-02,Online,2,0.0,2025-08
T0041372,C00195,S010,P0154,2025-08-02,Online,3,0.0,2025-08
T0007346,C00130,S042,P0070,2025-08-02,InStore,1,0.3,2025-08
T0012350,C00098,S038,P0099,2025-08-02,Mobile,1,0.25,2025-08
T0041379,C00001,S006,P0217,2025-08-02,Mobile,1,0.0,2025-08
T0007450,C00225,S010,P0084,2025-08-02,Online,1,0.1,2025-08
T0004732,C00175,S022,P0232,2025-08-02,InStore,1,0.0,2025-08
T0000203,C00110,S002,P0249,2025-08-02,Online,1,0.0,2025-08
T0049311,C00004,S028,P0228,2025-08-02,Online,1,0.0,2025-08
T0009229,C00234,S030,P0122,2025-08-02,Mobile,2,0.25,2025-08
T0016355,C00184,S048,P0204,2025-08-02,InStore,1,0.0,2025-08
T0012943,C00077,S021,P0162,2025-08-02,Mobile,1,0.0,2025-08
T0033164,C00094,S009,P0054,2025-08-02,InStore,2,0.0,2025-08
T0011556,C00098,S016,P0208,2025-08-02,Online,1,0.1,2025-08
T0022739,C00174,S025,P0140,2025-08-02,InStore,1,0.0,2025-08
T0045970,C00092,S042,P0008,2025-08-02,InStore,1,0.25,2025-08
T0011928,C00113,S044,P0188,2025-08-02,InStore,1,0.0,2025-08
T0002835,C00189,S005,P0141,2025-08-02,Online,1,0.2,2025-08
T0041755,C00091,S026,P0069,2025-08-02,InStore,1,0.25,2025-08
T0013543,C00062,S039,P0035,2025-08-02,InStore,1,0.0,2025-08
T0016225,C00107,S004,P0172,2025-08-02,Online,1,0.0,2025-08
T0028722,C00018,S043,P0234,2025-08-02,Mobile,4,0.2,2025-08
T0043377,C00063,S021,P0191,2025-08-02,Online,3,0.3,2025-08
T0038345,C00101,S038,P0033,2025-08-02,InStore,1,0.0,2025-08
T0036732,C00002,S030,P0085,2025-08-02,Mobile,2,0.2,2025-08
T0021740,C00061,S008,P0139,2025-08-02,InStore,2,0.0,2025-08
T0004507,C00089,S038,P0214,2025-08-02,InStore,2,0.0,2025-08
T0019434,C00118,S031,P0241,2025-08-02,Online,2,0.05,2025-08
T0040799,C00116,S002,P0197,2025-08-02,Online,1,0.0,2025-08
T0022885,C00037,S006,P0076,2025-08-02,Online,2,0.0,2025-08
T0003523,C00127,S002,P0078,2025-08-02,InStore,1,0.0,2025-08
T0030008,C00028,S002,P0024,2025-08-02,Online,2,0.0,2025-08
T0022949,C00151,S015,P0052,2025-08-02,InStore,1,0.0,2025-08
T0013305,C00051,S001,P0107,2025-08-02,InStore,2,0.0,2025-08
T0038459,C00104,S027,P0235,2025-08-02,InStore,2,0.0,2025-08
T0004000,C00170,S041,P0156,2025-08-02,InStore,1,0.0,2025-08
T0049396,C00118,S014,P0207,2025-08-02,Mobile,1,0.0,2025-08
T0040246,C00105,S016,P0027,2025-08-02,Mobile,1,0.0,2025-08
T0046849,C00213,S048,P0236,2025-08-02,InStore,3,0.15,2025-08
T0004225,C00185,S027,P0002,2025-08-02,InStore,1,0.0,2025-08
T0008206,C00213,S046,P0146,2025-08-02,Mobile,1,0.0,2025-08
T0029457,C00160,S027,P0032,2025-08-02,InStore,1,0.0,2025-08
T0018183,C00002,S009,P0066,2025-08-02,InStore,1,0.0,2025-08
T0014696,C00193,S042,P0112,2025-08-02,Online,3,0.0,2025-08
T0048406,C00040,S011,P0232,2025-08-02,InStore,1,0.0,2025-08
T0041321,C00004,S026,P0026,2025-08-02,InStore,2,0.0,2025-08
T0045833,C00230,S020,P0127,2025-08-02,Online,2,0.0,2025-08
T0044133,C00098,S011,P0245,2025-08-02,InStore,2,0.0,2025-08
T0018202,C00046,S041,P0030,2025-08-02,InStore,1,0.0,2025-08
T0017580,C00066,S035,P0062,2025-08-02,InStore,1,0.0,2025-08
T0022701,C00112,S045,P0200,2025-08-02,InStore,1,0.0,2025-08
T0046000,C00195,S042,P0133,2025-08-02,InStore,1,0.05,2025-08
T0004355,C00003,S049,P0082,2025-08-02,Online,1,0.0,2025-08
T0045245,C00063,S022,P0171,2025-08-02,InStore,1,0.05,2025-08
T0028708,C00034,S025,P0083,2025-08-02,Online,1,0.0,2025-08
T0048714,C00226,S008,P0054,2025-08-02,InStore,1,0.0,2025-08
T0010098,C00148,S025,P0172,2025-08-02,Mobile,3,0.0,2025-08
T0016907,C00010,S021,P0049,2025-08-02,Mobile,1,0.0,2025-08
T0046020,C00228,S010,P0238,2025-08-02,InStore,1,0.0,2025-08
T0040791,C00176,S022,P0237,2025-08-02,Online,2,0.05,2025-08
T0043931,C00122,S020,P0193,2025-08-02,InStore,1,0.0,2025-08
T0036698,C00024,S004,P0129,2025-08-02,Online,1,0.0,2025-08
T0023290,C00196,S002,P0085,2025-08-03,Mobile,1,0.0,2025-08
T0002470,C00176,S005,P0221,2025-08-03,Online,2,0.1,2025-08
T0029036,C00050,S030,P0054,2025-08-03,Online,2,0.0,2025-08
T0032939,C00081,S030,P0112,2025-08-03,Online,1,0.0,2025-08
T0002409,C00113,S023,P0120,2025-08-03,Mobile,1,0.0,2025-08
T0021589,C00234,S043,P0117,2025-08-03,Mobile,1,0.1,2025-08
T0008440,C00214,S014,P0032,2025-08-03,Online,1,0.0,2025-08
T0021623,C00056,S030,P0139,2025-08-03,Mobile,1,0.0,2025-08
T0014656,C00227,S010,P0108,2025-08-03,Online,1,0.0,2025-08
T0026904,C00093,S030,P0175,2025-08-03,Online,1,0.0,2025-08
T0046922,C00183,S022,P0021,2025-08-03,InStore,1,0.15,2025-08
T0041116,C00190,S018,P0183,2025-08-03,Online,2,0.0,2025-08
T0008019,C00136,S019,P0169,2025-08-03,InStore,1,0.0,2025-08
T0026916,C00026,S032,P0094,2025-08-03,Online,3,0.0,2025-08
T0001440,C00001,S013,P0208,2025-08-03,InStore,1,0.0,2025-08
T0046628,C00193,S039,P0012,2025-08-03,InStore,3,0.0,2025-08
T0038017,C00236,S010,P0124,2025-08-03,Online,3,0.0,2025-08
T0033504,C00197,S049,P0164,2025-08-03,Online,4,0.0,2025-08
T0033363,C00055,S035,P0017,2025-08-03,Online,2,0.2,2025-08
T0013258,C00177,S027,P0010,2025-08-03,Online,5,0.0,2025-08
T0010712,C00147,S011,P0229,2025-08-03,InStore,3,0.3,2025-08
T0032093,C00040,S011,P0014,2025-08-03,Online,1,0.0,2025-08
T0035883,C00209,S033,P0221,2025-08-03,InStore,2,0.0,2025-08
T0033288,C00209,S046,P0127,2025-08-03,Mobile,1,0.0,2025-08
T0021323,C00177,S043,P0231,2025-08-03,Mobile,2,0.0,2025-08
T0000993,C00089,S013,P0057,2025-08-03,InStore,1,0.0,2025-08
T0038109,C00241,S043,P0106,2025-08-03,Mobile,1,0.0,2025-08
T0031837,C00093,S013,P0038,2025-08-03,InStore,1,0.0,2025-08
T0023531,C00092,S035,P0161,2025-08-03,InStore,3,0.25,2025-08
T0040458,C00184,S010,P0074,2025-08-03,InStore,1,0.0,2025-08
T0047120,C00056,S035,P0163,2025-08-03,Mobile,2,0.0,2025-08
T0022954,C00171,S003,P0110,2025-08-03,Online,1,0.0,2025-08
T0023276,C00065,S015,P0155,2025-08-03,InStore,2,0.0,2025-08
T0035945,C00129,S025,P0231,2025-08-03,InStore,2,0.0,2025-08
T0022283,C00171,S022,P0075,2025-08-03,InStore,2,0.0,2025-08
T0032840,C00121,S023,P0135,2025-08-03,Online,1,0.0,2025-08
T0023584,C00005,S026,P0101,2025-08-03,Mobile,1,0.0,2025-08
T0037910,C00203,S024,P0088,2025-08-03,Online,1,0.0,2025-08
T0004409,C00074,S010,P0076,2025-08-03,InStore,1,0.0,2025-08
T0002235,C00100,S013,P0143,2025-08-03,InStore,2,0.0,2025-08
T0038875,C00067,S049,P0017,2025-08-03,Online,1,0.0,2025-08
T0047452,C00030,S035,P0072,2025-08-03,InStore,2,0.0,2025-08
T0047096,C00100,S030,P0173,2025-08-03,Online,4,0.0,2025-08
T0012184,C00057,S040,P0046,2025-08-03,InStore,1,0.0,2025-08
T0042107,C00147,S028,P0078,2025-08-03,Mobile,1,0.0,2025-08
T0038455,C00206,S018,P0008,2025-08-03,Online,1,0.0,2025-08
T0022235,C00174,S018,P0076,2025-08-03,InStore,1,0.0,2025-08
T0046319,C00209,S046,P0181,2025-08-03,InStore,1,0.05,2025-08
T0038325,C00067,S032,P0062,2025-08-03,Online,1,0.05,2025-08
T0003476,C00143,S049,P0048,2025-08-03,Mobile,1,0.0,2025-08
T0001114,C00169,S022,P0164,2025-08-03,InStore,3,0.0,2025-08
T0000920,C00063,S036,P0106,2025-08-03,InStore,1,0.0,2025-08
T0045298,C00087,S023,P0063,2025-08-03,InStore,1,0.0,2025-08
T0031696,C00104,S037,P0132,2025-08-03,InStore,1,0.0,2025-08
T0008612,C00119,S044,P0206,2025-08-03,InStore,1,0.0,2025-08
T0020955,C00044,S043,P0031,2025-08-03,Online,1,0.0,2025-08
T0011651,C00225,S042,P0004,2025-08-03,InStore,3,0.0,2025-08
T0010071,C00210,S032,P0138,2025-08-03,InStore,1,0.0,2025-08
T0035908,C00005,S011,P0075,2025-08-03,InStore,1,0.0,2025-08
T0035965,C00015,S013,P0159,2025-08-03,InStore,1,0.0,2025-08
T0022224,C00088,S039,P0222,2025-08-03,InStore,1,0.25,2025-08
T0046888,C00208,S004,P0017,2025-08-03,Mobile,2,0.0,2025-08
T0021271,C00067,S032,P0038,2025-08-03,Mobile,1,0.0,2025-08
T0045868,C00199,S047,P0142,2025-08-03,InStore,1,0.0,2025-08
T0032221,C00228,S015,P0038,2025-08-03,Online,1,0.0,2025-08
T0005461,C00198,S004,P0007,2025-08-03,Online,1,0.0,2025-08
T0013812,C00045,S013,P0083,2025-08-03,Online,1,0.0,2025-08
T0022708,C00184,S048,P0162,2025-08-03,InStore,1,0.0,2025-08
T0037642,C00211,S039,P0189,2025-08-03,InStore,1,0.0,2025-08
T0026641,C00179,S033,P0013,2025-08-03,InStore,1,0.0,2025-08
T0037702,C00034,S018,P0020,2025-08-03,Online,1,0.0,2025-08
T0040496,C00212,S039,P0134,2025-08-03,Online,1,0.0,2025-08
T0001259,C00113,S024,P0103,2025-08-03,Online,1,0.0,2025-08
T0037930,C00058,S045,P0245,2025-08-03,InStore,1,0.0,2025-08
T0001397,C00133,S002,P0095,2025-08-03,Online,4,0.0,2025-08
T0012243,C00157,S034,P0169,2025-08-03,InStore,1,0.15,2025-08
T0013774,C00210,S031,P0082,2025-08-03,InStore,1,0.0,2025-08
T0033367,C00113,S022,P0025,2025-08-03,InStore,1,0.0,2025-08
T0028944,C00207,S002,P0059,2025-08-03,InStore,3,0.0,2025-08
T0016051,C00014,S004,P0099,2025-08-03,Mobile,2,0.0,2025-08
T0047161,C00202,S027,P0088,2025-08-03,InStore,1,0.0,2025-08
T0008317,C00222,S005,P0099,2025-08-03,InStore,1,0.0,2025-08
T0000882,C00063,S021,P0111,2025-08-03,Online,1,0.0,2025-08
